pitch;roll;lado;movimento;sessao
0.49735302;-0.25133097;E;Flexao;1473745632
0.38823998;0.12112701;D;Flexao;1473745632
0.018703014;0.465298;E;Eversao;1473745632
0.048074;-0.623915;D;Eversao;1473745632
0.029626012;0.510066;E;Eversao;1473745632
0.033084996;-0.611784;D;Eversao;1473745632
0.028997004;0.463736;E;Eversao;1473745632
0.028788999;-0.63005304;D;Eversao;1473745632
0.041455;0.512401;E;Eversao;1473745632
0.036263995;-0.632026;D;Eversao;1473745632
0.031973004;0.508676;E;Eversao;1473745632
0.028271995;-0.599784;D;Eversao;1473745632
0.038495004;0.50721;E;Eversao;1473745632
0.034953997;-0.608207;D;Eversao;1473745632
0.035963014;0.47041598;E;Eversao;1473745632
0.031015001;-0.61276305;D;Eversao;1473745632
0.034360006;0.949726;E;Eversao;1473745632
0.031015001;-0.61276305;D;Eversao;1473745632
0.044271007;0.503211;E;Eversao;1473745632
0.032377996;-0.63151705;D;Eversao;1473745632
0.03700301;0.481535;E;Eversao;1473745632
0.033261;-0.610191;D;Eversao;1473745632
0.090192005;-1.190847;E;Inversao;1473745632
0.057195;1.2269939;D;Inversao;1473745632
0.081432;-1.2107741;E;Inversao;1473745632
0.019104004;1.248216;D;Inversao;1473745632
0.07512601;-1.2690331;E;Inversao;1473745632
0.025415003;1.234733;D;Inversao;1473745632
0.12291901;-1.2893711;E;Inversao;1473745632
0.023106992;1.227126;D;Inversao;1473745632
0.10808301;-1.236123;E;Inversao;1473745632
0.018687993;1.241598;D;Inversao;1473745632
0.09192701;-1.210615;E;Inversao;1473745632
0.019864991;1.215779;D;Inversao;1473745632
0.089872;-1.214837;E;Inversao;1473745632
0.017471;1.216324;D;Inversao;1473745632
0.09259501;-1.2226361;E;Inversao;1473745632
0.017131;1.217616;D;Inversao;1473745632
0.08490901;-1.204152;E;Inversao;1473745632
0.013955995;1.208943;D;Inversao;1473745632
0.08760601;-1.2081541;E;Inversao;1473745632
0.017514005;1.208176;D;Inversao;1473745632
0.013723001;0.04825902;E;Repouso;1473939981
0.014120996;0.043259025;E;Repouso;1473939981
-0.004541002;0.008131027;D;Repouso;1473939981
0.015657008;0.045657992;E;Repouso;1473939981
0.0006980002;-0.0024989843;D;Repouso;1473939981
0.015185997;0.048298;E;Repouso;1473939981
0.0017140023;-0.0061130524;D;Repouso;1473939981
0.013956994;0.04646206;E;Repouso;1473939981
0.000004000962;0.0010370016;D;Repouso;1473939981
0.015284002;0.041684985;E;Repouso;1473939981
-0.0010409988;-0.0009380579;D;Repouso;1473939981
0.016204998;0.04855597;E;Repouso;1473939981
-0.0015989989;0.003931999;D;Repouso;1473939981
0.014932007;0.048071027;E;Repouso;1473939981
-0.0010389984;0.001461029;D;Repouso;1473939981
0.0135450065;0.045848012;E;Repouso;1473939981
-0.0009939969;0.0054479837;D;Repouso;1473939981
0.014840007;0.04676199;E;Repouso;1473939981
-0.000071998686;0.0040249825;D;Repouso;1473939981
-0.24470301;-0.020568013;E;Dorsiflexao;1473939981
-0.284999;0.049929976;D;Dorsiflexao;1473939981
-0.242851;-0.022519946;E;Dorsiflexao;1473939981
-0.261136;0.05648601;D;Dorsiflexao;1473939981
-0.24321099;-0.023661017;E;Dorsiflexao;1473939981
-0.25379598;0.03951192;D;Dorsiflexao;1473939981
-0.24733101;-0.024588943;E;Dorsiflexao;1473939981
-0.29657197;0.055953026;D;Dorsiflexao;1473939981
-0.244781;-0.02856493;E;Dorsiflexao;1473939981
-0.27932698;0.053259015;D;Dorsiflexao;1473939981
-0.24163799;-0.032843947;E;Dorsiflexao;1473939981
-0.302365;0.05384302;D;Dorsiflexao;1473939981
-0.246729;-0.02818501;E;Dorsiflexao;1473939981
-0.291345;0.046316028;D;Dorsiflexao;1473939981
-0.25687498;-0.029721975;E;Dorsiflexao;1473939981
-0.280459;0.04717803;D;Dorsiflexao;1473939981
-0.24594699;-0.025218964;E;Dorsiflexao;1473939981
-0.29917198;0.051057935;D;Dorsiflexao;1473939981
-0.24582501;-0.03253293;E;Dorsiflexao;1473939981
-0.280878;0.051949024;D;Dorsiflexao;1473939981
0.276075;-0.033684015;E;Flexao;1473939981
0.247103;0.15279496;D;Flexao;1473939981
0.279242;-0.032456994;E;Flexao;1473939981
0.246149;0.13665593;D;Flexao;1473939981
0.286726;-0.039816022;E;Flexao;1473939981
0.237037;0.150944;D;Flexao;1473939981
0.261;-0.03637898;E;Flexao;1473939981
0.231494;0.14877093;D;Flexao;1473939981
0.282267;-0.025009036;E;Flexao;1473939981
0.23971;0.13170397;D;Flexao;1473939981
0.27632;-0.035961986;E;Flexao;1473939981
0.22078;0.13053596;D;Flexao;1473939981
0.262698;-0.02066803;E;Flexao;1473939981
0.22358;0.14515603;D;Flexao;1473939981
0.260665;-0.03594601;E;Flexao;1473939981
0.23527901;0.14984;D;Flexao;1473939981
0.265032;-0.041072965;E;Flexao;1473939981
0.233618;0.15134501;D;Flexao;1473939981
0.261896;-0.047803044;E;Flexao;1473939981
0.227799;0.14978302;D;Flexao;1473939981
-0.0060089976;0.358984;E;Eversao;1473939981
-0.009042002;-0.26108605;D;Eversao;1473939981
-0.0051939934;0.347418;E;Eversao;1473939981
-0.011948995;-0.24629605;D;Eversao;1473939981
-0.0045180023;0.36134303;E;Eversao;1473939981
-0.013103001;-0.23986602;D;Eversao;1473939981
-0.004427001;0.351465;E;Eversao;1473939981
-0.011014;-0.26049602;D;Eversao;1473939981
-0.004363999;0.339692;E;Eversao;1473939981
-0.012107998;-0.24451405;D;Eversao;1473939981
-0.004908994;0.34398502;E;Eversao;1473939981
-0.0018089972;-0.25355202;D;Eversao;1473939981
-0.0058639944;0.346928;E;Eversao;1473939981
-0.009342;-0.25997502;D;Eversao;1473939981
-0.008043006;0.36174303;E;Eversao;1473939981
-0.011700995;-0.24824303;D;Eversao;1473939981
-0.005377993;0.33937;E;Eversao;1473939981
-0.008543998;-0.248582;D;Eversao;1473939981
-0.0006659925;0.355506;E;Eversao;1473939981
-0.010625996;-0.25938505;D;Eversao;1473939981
0.09875;-0.73809505;E;Inversao;1473939981
-0.058858998;0.800277;D;Inversao;1473939981
0.095233;-0.725711;E;Inversao;1473939981
-0.059694998;0.802974;D;Inversao;1473939981
0.097691;-0.72540903;E;Inversao;1473939981
-0.070225;0.81628597;D;Inversao;1473939981
0.093973;-0.727775;E;Inversao;1473939981
-0.065923005;0.83179796;D;Inversao;1473939981
0.091829;-0.72939;E;Inversao;1473939981
-0.06878799;0.85711086;D;Inversao;1473939981
0.091399;-0.717904;E;Inversao;1473939981
-0.06537;0.85707796;D;Inversao;1473939981
0.093862;-0.715212;E;Inversao;1473939981
-0.06537;0.85707796;D;Inversao;1473939981
0.093523;-0.71730804;E;Inversao;1473939981
-0.06863199;0.8470489;D;Inversao;1473939981
0.089925;-0.730852;E;Inversao;1473939981
-0.065807;0.861658;D;Inversao;1473939981
0.093308;-0.72498;E;Inversao;1473939981
-0.06599499;0.85727894;D;Inversao;1473939981
0.050539;0.064833045;E;Repouso;1473939981
0.019968003;0.049335957;D;Repouso;1473939981
0.052555993;0.13101399;E;Repouso;1473939981
0.020692002;0.04832697;D;Repouso;1473939981
0.058414996;0.058276057;E;Repouso;1473939981
0.015958;0.06081593;D;Repouso;1473939981
0.056393996;0.060582995;E;Repouso;1473939981
0.021136;0.047555923;D;Repouso;1473939981
0.060815006;0.046764016;E;Repouso;1473939981
0.019229002;0.056905985;D;Repouso;1473939981
0.055913;0.055855036;E;Repouso;1473939981
0.018017001;0.06071794;D;Repouso;1473939981
0.059392005;0.04407704;E;Repouso;1473939981
0.018654;0.060160995;D;Repouso;1473939981
0.057619005;0.04664302;E;Repouso;1473939981
0.020966;0.057179928;D;Repouso;1473939981
0.058552995;0.043112993;E;Repouso;1473939981
0.017149001;0.06076598;D;Repouso;1473939981
0.05708;0.048202038;E;Repouso;1473939981
0.018437002;0.061800003;D;Repouso;1473939981
-0.19221501;0.035861015;E;Dorsiflexao;1473939981
-0.23525201;0.087065935;D;Dorsiflexao;1473939981
-0.235406;0.02687502;E;Dorsiflexao;1473939981
-0.34359998;0.08320999;D;Dorsiflexao;1473939981
-0.22589101;0.032214046;E;Dorsiflexao;1473939981
-0.319937;0.107623935;D;Dorsiflexao;1473939981
-0.228848;0.0146410465;E;Dorsiflexao;1473939981
-0.333964;0.09672403;D;Dorsiflexao;1473939981
-0.23011999;0.0067100525;E;Dorsiflexao;1473939981
-0.31771702;0.10265601;D;Dorsiflexao;1473939981
-0.22019099;0.017014027;E;Dorsiflexao;1473939981
-0.32734;0.09938896;D;Dorsiflexao;1473939981
-0.23119299;0.019886017;E;Dorsiflexao;1473939981
-0.32935703;0.10917795;D;Dorsiflexao;1473939981
-0.22508101;0.009880066;E;Dorsiflexao;1473939981
-0.342112;0.101882935;D;Dorsiflexao;1473939981
-0.22460599;0.031013966;E;Dorsiflexao;1473939981
-0.33992898;0.09949994;D;Dorsiflexao;1473939981
-0.23179199;0.013069034;E;Dorsiflexao;1473939981
-0.31154102;0.11175001;D;Dorsiflexao;1473939981
0.320486;-0.086676;E;Flexao;1473939981
0.26581502;0.22663403;D;Flexao;1473939981
0.35742;-0.018504024;E;Flexao;1473939981
0.247968;0.24073696;D;Flexao;1473939981
0.33999902;-0.037649035;E;Flexao;1473939981
0.259017;0.234182;D;Flexao;1473939981
0.33517802;-0.046422005;E;Flexao;1473939981
0.26395702;0.24124002;D;Flexao;1473939981
0.320315;-0.028792024;E;Flexao;1473939981
0.267827;0.21860898;D;Flexao;1473939981
0.330426;-0.033988953;E;Flexao;1473939981
0.250358;0.22632897;D;Flexao;1473939981
0.321819;-0.049661994;E;Flexao;1473939981
0.255407;0.23292303;D;Flexao;1473939981
0.331507;-0.036551;E;Flexao;1473939981
0.259731;0.22901595;D;Flexao;1473939981
0.339575;-0.048985958;E;Flexao;1473939981
0.239244;0.20765996;D;Flexao;1473939981
0.323607;-0.040424943;E;Flexao;1473939981
0.236276;0.25178194;D;Flexao;1473939981
0.0067639947;0.36248803;E;Eversao;1473939981
-0.00039099902;-0.17615503;D;Eversao;1473939981
0.01862;0.302104;E;Eversao;1473939981
0.004084002;-0.12878;D;Eversao;1473939981
0.008919001;0.34030503;E;Eversao;1473939981
0.011446003;-0.121364;D;Eversao;1473939981
0.012722999;0.31203103;E;Eversao;1473939981
0.00068600103;-0.18218601;D;Eversao;1473939981
0.010579005;0.317308;E;Eversao;1473939981
-0.0015769973;-0.15759003;D;Eversao;1473939981
0.015267998;0.33101404;E;Eversao;1473939981
0.002538003;-0.15922499;D;Eversao;1473939981
0.012632996;0.310131;E;Eversao;1473939981
-0.0046579987;-0.15410006;D;Eversao;1473939981
0.014045;0.32550204;E;Eversao;1473939981
0.0059040003;-0.16463703;D;Eversao;1473939981
0.013864994;0.33080602;E;Eversao;1473939981
-0.004767999;-0.14730203;D;Eversao;1473939981
0.015300006;0.32820803;E;Eversao;1473939981
0.00088100135;-0.16273999;D;Eversao;1473939981
0.105423;-0.62612796;E;Inversao;1473939981
-0.042316996;0.782879;D;Inversao;1473939981
0.098336;-0.6196979;E;Inversao;1473939981
-0.050879;0.78431;D;Inversao;1473939981
0.096631;-0.594821;E;Inversao;1473939981
-0.047959;0.7803;D;Inversao;1473939981
0.099089;-0.59964204;E;Inversao;1473939981
-0.045259997;0.76343894;D;Inversao;1473939981
0.093246;-0.601717;E;Inversao;1473939981
-0.044924;0.769858;D;Inversao;1473939981
0.09726;-0.614382;E;Inversao;1473939981
-0.046672;0.771765;D;Inversao;1473939981
0.098009;-0.61168694;E;Inversao;1473939981
-0.045652002;0.769222;D;Inversao;1473939981
0.097803;-0.61670995;E;Inversao;1473939981
-0.048626;0.77719593;D;Inversao;1473939981
0.097478;-0.60988903;E;Inversao;1473939981
-0.050672002;0.77618194;D;Inversao;1473939981
0.094228;-0.607574;E;Inversao;1473939981
-0.051136002;0.792297;D;Inversao;1473939981
0.0009409934;-0.0042290688;D;Repouso;1475051974
0.0027050003;-0.004019022;D;Repouso;1475051974
0.0022469983;-0.0039299726;D;Repouso;1475051974
0.0034720004;-0.0036120415;D;Repouso;1475051974
0.0029850006;-0.004022002;D;Repouso;1475051974
0.0021229982;-0.0050560236;D;Repouso;1475051974
0.0036239997;-0.003622055;D;Repouso;1475051974
0.0025179982;-0.0033000708;D;Repouso;1475051974
0.0036379993;-0.005464077;D;Repouso;1475051974
0.000785999;-0.004130006;D;Repouso;1475051974
-0.20062502;0.011569977;D;Dorsiflexao;1475051974
-0.19702299;0.025951982;D;Dorsiflexao;1475051974
-0.17644401;0.018128991;D;Dorsiflexao;1475051974
-0.19118999;0.02083397;D;Dorsiflexao;1475051974
-0.172576;0.03143692;D;Dorsiflexao;1475051974
-0.186868;0.030161023;D;Dorsiflexao;1475051974
-0.17493202;0.026706934;D;Dorsiflexao;1475051974
-0.19325401;0.024251938;D;Dorsiflexao;1475051974
-0.193909;0.028900027;D;Dorsiflexao;1475051974
-0.17755501;0.029451966;D;Dorsiflexao;1475051974
0.39196903;0.01066494;D;Flexao;1475051974
0.377021;0.010000944;D;Flexao;1475051974
0.38440102;0.02462697;D;Flexao;1475051974
0.387267;0.0053750277;D;Flexao;1475051974
0.38843697;0.010656953;D;Flexao;1475051974
0.379673;0.0072870255;D;Flexao;1475051974
0.415115;0.042163968;D;Flexao;1475051974
0.393399;0.008792996;D;Flexao;1475051974
0.38450003;0.036816;D;Flexao;1475051974
0.40302998;0.036172986;D;Flexao;1475051974
-0.032785997;-0.33551204;D;Eversao;1475051974
-0.029505;-0.346848;D;Eversao;1475051974
-0.032303005;-0.33538002;D;Eversao;1475051974
-0.034830004;-0.34721005;D;Eversao;1475051974
-0.03136401;-0.33842903;D;Eversao;1475051974
-0.03269501;-0.341578;D;Eversao;1475051974
-0.032087997;-0.41704804;D;Eversao;1475051974
-0.026756003;-0.327016;D;Eversao;1475051974
-0.031774;-0.325468;D;Eversao;1475051974
-0.03306;-0.34349102;D;Eversao;1475051974
0.045025997;0.80585194;D;Inversao;1475051974
0.057699;0.83317196;D;Inversao;1475051974
0.060314998;0.8161659;D;Inversao;1475051974
0.043679997;0.760898;D;Inversao;1475051974
0.044068996;0.694909;D;Inversao;1475051974
0.048746996;0.7665479;D;Inversao;1475051974
0.049028996;0.76449895;D;Inversao;1475051974
0.039937995;0.72449803;D;Inversao;1475051974
0.034583993;0.7192379;D;Inversao;1475051974
0.034583993;0.7192379;D;Inversao;1475051974
-0.008301005;-0.117048025;D;Repouso;1475051974
0.0024970025;-0.04583907;E;Repouso;1475051974
-0.015431002;-0.019297004;D;Repouso;1475051974
0.027863994;-0.09083402;E;Repouso;1475051974
-0.020921;-0.004022002;D;Repouso;1475051974
-0.02256;-0.08154106;E;Repouso;1475051974
-0.020882003;-0.025935054;D;Repouso;1475051974
0.008155003;-0.075875044;E;Repouso;1475051974
-0.017687;-0.020823002;D;Repouso;1475051974
0.026770994;-0.083588004;E;Repouso;1475051974
-0.019822001;-0.0058699846;D;Repouso;1475051974
-0.026673004;-0.022054076;E;Repouso;1475051974
-0.018543005;-0.012691021;D;Repouso;1475051974
-0.047185004;-0.103914976;E;Repouso;1475051974
-0.030732006;0.002169013;D;Repouso;1475051974
0.015714005;-0.063887;E;Repouso;1475051974
-0.0040460005;-0.041442037;D;Repouso;1475051974
0.024268001;-0.060691;E;Repouso;1475051974
0.0003459975;-0.043305993;D;Repouso;1475051974
-0.352931;-0.18031108;E;Dorsiflexao;1475051974
-0.251123;-0.010118008;D;Dorsiflexao;1475051974
-0.334632;-0.17752206;E;Dorsiflexao;1475051974
-0.27264798;0.0068320036;D;Dorsiflexao;1475051974
-0.338784;-0.17883503;E;Dorsiflexao;1475051974
-0.289001;-0.007048011;D;Dorsiflexao;1475051974
-0.336741;-0.18506503;E;Dorsiflexao;1475051974
-0.265553;0.009904027;D;Dorsiflexao;1475051974
-0.33385798;-0.17571807;E;Dorsiflexao;1475051974
-0.308842;0.011528969;D;Dorsiflexao;1475051974
-0.34545103;-0.17208707;E;Dorsiflexao;1475051974
-0.27992803;0.014351964;D;Dorsiflexao;1475051974
-0.330362;-0.16161907;E;Dorsiflexao;1475051974
-0.29040903;0.013244033;D;Dorsiflexao;1475051974
-0.31721202;-0.153301;E;Dorsiflexao;1475051974
-0.276367;0.015663028;D;Dorsiflexao;1475051974
-0.325846;-0.16643703;E;Dorsiflexao;1475051974
-0.29404002;0.011194944;D;Dorsiflexao;1475051974
-0.362641;-0.16708004;E;Dorsiflexao;1475051974
-0.285147;0.020907998;D;Dorsiflexao;1475051974
0.24509099;-0.000598073;E;Flexao;1475051974
0.29975498;-0.08165097;D;Flexao;1475051974
0.458269;0.013970971;E;Flexao;1475051974
0.38191098;0.049142003;D;Flexao;1475051974
0.337107;-0.13209808;E;Flexao;1475051974
0.361363;0.0013129711;D;Flexao;1475051974
0.350627;-0.08400798;E;Flexao;1475051974
0.341237;-0.028483987;D;Flexao;1475051974
0.376853;0.013970971;E;Flexao;1475051974
0.362333;-0.004768014;D;Flexao;1475051974
0.36050302;-0.13635898;E;Flexao;1475051974
0.33637398;0.030978918;D;Flexao;1475051974
0.344443;-0.092760086;E;Flexao;1475051974
0.333346;-0.027366996;D;Flexao;1475051974
0.332236;-0.13615108;E;Flexao;1475051974
0.33985502;-0.01494801;D;Flexao;1475051974
0.347297;-0.06956005;E;Flexao;1475051974
0.343769;-0.05070007;D;Flexao;1475051974
0.35156798;-0.09849203;E;Flexao;1475051974
0.326612;0.086182;D;Flexao;1475051974
-0.031349003;0.22587699;E;Eversao;1475051974
-0.056758;-0.36126;D;Eversao;1475051974
-0.022806004;0.21274596;E;Eversao;1475051974
-0.049081996;-0.310723;D;Eversao;1475051974
-0.024237007;0.23299098;E;Eversao;1475051974
-0.04783;-0.35038602;D;Eversao;1475051974
-0.028386995;0.21240896;E;Eversao;1475051974
-0.051552996;-0.33444905;D;Eversao;1475051974
-0.024144009;0.21982497;E;Eversao;1475051974
-0.050071;-0.35383403;D;Eversao;1475051974
-0.029209003;0.21966696;E;Eversao;1475051974
-0.04924901;-0.32518005;D;Eversao;1475051974
-0.028652996;0.22539097;E;Eversao;1475051974
-0.04400301;-0.338647;D;Eversao;1475051974
-0.013477996;0.18392599;E;Eversao;1475051974
-0.051502004;-0.33133805;D;Eversao;1475051974
-0.033138007;0.23161197;E;Eversao;1475051974
-0.048557;-0.31933105;D;Eversao;1475051974
-0.027027994;0.21996295;E;Eversao;1475051974
-0.05176501;-0.35617203;D;Eversao;1475051974
0.064592004;-0.762285;E;Inversao;1475051974
0.046589997;0.609988;D;Inversao;1475051974
0.068431005;-0.797469;E;Inversao;1475051974
0.041911;0.5570049;D;Inversao;1475051974
0.087588;-0.81920505;E;Inversao;1475051974
0.033915;0.60308003;D;Inversao;1475051974
0.078388005;-0.802248;E;Inversao;1475051974
0.045939997;0.631801;D;Inversao;1475051974
0.079859;-0.802498;E;Inversao;1475051974
0.037622996;0.62697494;D;Inversao;1475051974
0.072265;-0.7737291;E;Inversao;1475051974
0.029965997;0.582952;D;Inversao;1475051974
0.079097;-0.77045107;E;Inversao;1475051974
0.040993996;0.60431194;D;Inversao;1475051974
0.079726994;-0.77376807;E;Inversao;1475051974
0.039834;0.601787;D;Inversao;1475051974
0.070888996;-0.761932;E;Inversao;1475051974
0.042285997;-0.117048025;D;Inversao;1475051974
0.076911;-0.78339005;E;Inversao;1475051974
0.04102;0.60709894;D;Inversao;1475051974
0.030780002;-0.059510946;E;Repouso;1475728448
0.035199;-0.055209994;E;Repouso;1475728448
0.029747993;-0.067628026;E;Repouso;1475728448
-0.0046299994;0.012344956;D;Repouso;1475728448
0.030440003;-0.055346012;E;Repouso;1475728448
-0.0034690052;-0.0011450052;D;Repouso;1475728448
0.028013006;-0.05277598;E;Repouso;1475728448
-0.005759001;0.008759022;D;Repouso;1475728448
0.027542993;-0.054399967;E;Repouso;1475728448
-0.008404002;0.00029599667;D;Repouso;1475728448
0.028239995;-0.05620396;E;Repouso;1475728448
-0.009897992;0.0002850294;D;Repouso;1475728448
0.028676003;-0.05403495;E;Repouso;1475728448
-0.009079993;-0.00047004223;D;Repouso;1475728448
0.028771996;-0.052531958;E;Repouso;1475728448
-0.007279992;0.0009689331;D;Repouso;1475728448
0.029091;-0.052966;E;Repouso;1475728448
-0.007854998;-0.24395502;D;Repouso;1475728448
-0.31894898;-0.09939599;E;Dorsiflexao;1475728448
-0.31352;0.098351;D;Dorsiflexao;1475728448
-0.323061;-0.09663403;E;Dorsiflexao;1475728448
-0.307216;0.09968603;D;Dorsiflexao;1475728448
-0.307167;-0.09026301;E;Dorsiflexao;1475728448
-0.302195;0.10197604;D;Dorsiflexao;1475728448
-0.31258798;-0.09508896;E;Dorsiflexao;1475728448
-0.28841698;0.097067;D;Dorsiflexao;1475728448
-0.31735498;-0.08884394;E;Dorsiflexao;1475728448
-0.298311;0.099411964;D;Dorsiflexao;1475728448
-0.306942;-0.09569597;E;Dorsiflexao;1475728448
-0.29971498;0.09840393;D;Dorsiflexao;1475728448
-0.309169;-0.09498894;E;Dorsiflexao;1475728448
-0.299025;0.10110593;D;Dorsiflexao;1475728448
-0.30969298;-0.094190955;E;Dorsiflexao;1475728448
-0.281559;0.099439025;D;Dorsiflexao;1475728448
-0.30995202;-0.09548795;E;Dorsiflexao;1475728448
-0.303932;0.099051;D;Dorsiflexao;1475728448
-0.310992;-0.095250964;E;Dorsiflexao;1475728448
-0.30417;0.09930503;D;Dorsiflexao;1475728448
0.240979;-0.10512793;E;Flexao;1475728448
0.192942;0.120314;D;Flexao;1475728448
0.283247;-0.11764002;E;Flexao;1475728448
0.211044;0.08904493;D;Flexao;1475728448
0.254867;-0.13381994;E;Flexao;1475728448
0.227352;0.06778693;D;Flexao;1475728448
0.252845;-0.12679398;E;Flexao;1475728448
0.221853;0.084409;D;Flexao;1475728448
0.249936;-0.11726904;E;Flexao;1475728448
0.230153;0.08533394;D;Flexao;1475728448
0.246904;-0.119699955;E;Flexao;1475728448
0.214807;0.06875396;D;Flexao;1475728448
0.239088;-0.128595;E;Flexao;1475728448
0.233913;0.080855966;D;Flexao;1475728448
0.247299;-0.10962498;E;Flexao;1475728448
0.21926099;0.09490597;D;Flexao;1475728448
0.250591;-0.12028301;E;Flexao;1475728448
0.222915;0.07987499;D;Flexao;1475728448
0.24651;-0.11536598;E;Flexao;1475728448
0.21591;0.09261501;D;Flexao;1475728448
-0.025596008;0.25841302;E;Eversao;1475728448
-0.085002005;-0.20913208;D;Eversao;1475728448
-0.020266995;0.247944;E;Eversao;1475728448
-0.08015999;-0.21409702;D;Eversao;1475728448
-0.021098003;0.248411;E;Eversao;1475728448
-0.079925;-0.21286404;D;Eversao;1475728448
-0.024572;0.24765301;E;Eversao;1475728448
-0.08370599;-0.21290398;D;Eversao;1475728448
-0.026313007;0.252734;E;Eversao;1475728448
-0.080855995;-0.21600997;D;Eversao;1475728448
-0.020866007;1.075011;E;Eversao;1475728448
-0.080005005;-0.20634997;D;Eversao;1475728448
-0.023167998;0.258573;E;Eversao;1475728448
-0.083747;-0.21361804;D;Eversao;1475728448
-0.019088;0.25047302;E;Eversao;1475728448
-0.076496005;-0.21321905;D;Eversao;1475728448
-0.020513996;0.275011;E;Eversao;1475728448
-0.08251099;-0.21195507;D;Eversao;1475728448
-0.019790009;0.24711901;E;Eversao;1475728448
-0.08033;-0.21729207;D;Eversao;1475728448
0.099158;-0.75031996;E;Inversao;1475728448
0.086453006;0.587152;D;Inversao;1475728448
0.082881;-0.715289;E;Inversao;1475728448
0.086453006;0.587152;D;Inversao;1475728448
0.089682;-0.7349889;E;Inversao;1475728448
0.103135005;0.606271;D;Inversao;1475728448
0.105073996;-0.78462493;E;Inversao;1475728448
0.11541;0.612594;D;Inversao;1475728448
0.099805;-0.74505603;E;Inversao;1475728448
0.077987;0.64934397;D;Inversao;1475728448
0.114341;-0.775277;E;Inversao;1475728448
0.157716;0.716045;D;Inversao;1475728448
0.092847995;-0.78267896;E;Inversao;1475728448
0.131216;0.717144;D;Inversao;1475728448
0.101761;-0.76879394;E;Inversao;1475728448
0.122871004;0.678563;D;Inversao;1475728448
0.089037;-0.76217604;E;Inversao;1475728448
0.126242;0.70604503;D;Inversao;1475728448
0.099252;-0.770877;E;Inversao;1475728448
0.116554;0.70299196;D;Inversao;1475728448
0.024484992;-0.054705977;E;Repouso;1475728448
-0.0005490035;0.018623948;D;Repouso;1475728448
0.028629005;-0.053777933;E;Repouso;1475728448
-0.0014429986;0.016214967;D;Repouso;1475728448
0.027272;-0.052732944;E;Repouso;1475728448
-0.0015549958;0.018705964;D;Repouso;1475728448
0.025905997;-0.03812599;E;Repouso;1475728448
-0.0028630048;0.01638496;D;Repouso;1475728448
0.027427003;-0.04113102;E;Repouso;1475728448
-0.0023269951;0.017843008;D;Repouso;1475728448
0.029909;-0.046743035;E;Repouso;1475728448
-0.0023269951;0.017843008;D;Repouso;1475728448
0.027912006;-0.04972601;E;Repouso;1475728448
-0.0011450052;0.017110944;D;Repouso;1475728448
0.027083993;-0.04777801;E;Repouso;1475728448
-0.0016269982;0.013293982;D;Repouso;1475728448
0.027083993;-0.04777801;E;Repouso;1475728448
-0.0020599961;0.015340924;D;Repouso;1475728448
0.027465;-0.044281006;E;Repouso;1475728448
-0.00077199936;0.018396974;D;Repouso;1475728448
-0.325235;-0.105443;E;Dorsiflexao;1475728448
-0.39888602;0.13122094;D;Dorsiflexao;1475728448
-0.332107;-0.10501504;E;Dorsiflexao;1475728448
-0.33674002;0.14403999;D;Dorsiflexao;1475728448
-0.33142102;-0.101974964;E;Dorsiflexao;1475728448
-0.390662;0.14483297;D;Dorsiflexao;1475728448
-0.33018702;-0.09814203;E;Dorsiflexao;1475728448
-0.35334498;0.148574;D;Dorsiflexao;1475728448
-0.327443;-0.10498893;E;Dorsiflexao;1475728448
-0.40704304;0.14100397;D;Dorsiflexao;1475728448
-0.34081203;-0.103567004;E;Dorsiflexao;1475728448
-0.39026803;0.14723897;D;Dorsiflexao;1475728448
-0.33005297;-0.097733974;E;Dorsiflexao;1475728448
-0.35107398;0.14410198;D;Dorsiflexao;1475728448
-0.33550602;-0.09779096;E;Dorsiflexao;1475728448
-0.38706702;0.13657796;D;Dorsiflexao;1475728448
-0.332802;-0.098786;E;Dorsiflexao;1475728448
-0.375812;0.14375103;D;Dorsiflexao;1475728448
-0.330598;-0.09513199;E;Dorsiflexao;1475728448
-0.38737202;0.13802099;D;Dorsiflexao;1475728448
0.31005;-0.12842095;E;Flexao;1475728448
0.315009;0.06673896;D;Flexao;1475728448
0.313761;-0.12320793;E;Flexao;1475728448
0.241798;0.051352978;D;Flexao;1475728448
0.32366002;-0.110929966;E;Flexao;1475728448
0.32713002;0.052044988;D;Flexao;1475728448
0.303098;-0.117023945;E;Flexao;1475728448
0.283594;0.10273397;D;Flexao;1475728448
0.282699;-0.117709994;E;Flexao;1475728448
0.301041;0.056977034;D;Flexao;1475728448
0.300726;-0.024989009;E;Flexao;1475728448
0.304019;0.12370396;D;Flexao;1475728448
0.285166;-0.12539804;E;Flexao;1475728448
0.29947102;0.08009398;D;Flexao;1475728448
0.279667;-0.123929024;E;Flexao;1475728448
0.30261302;0.08869493;D;Flexao;1475728448
0.285442;-0.12498903;E;Flexao;1475728448
0.28875798;0.090234995;D;Flexao;1475728448
0.292683;-0.127985;E;Flexao;1475728448
0.273955;0.07003093;D;Flexao;1475728448
-0.03735;0.24437904;E;Eversao;1475728448
-0.052343994;-0.13933897;D;Eversao;1475728448
-0.041464;0.25001103;E;Eversao;1475728448
-0.076111004;-0.23148501;D;Eversao;1475728448
-0.024825007;0.26256603;E;Eversao;1475728448
-0.071554005;-0.21395504;D;Eversao;1475728448
